"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2022","96.57","97.35","97.39","96.23","133.80K","0.73%"
"11/30/2022","95.87","95.62","95.87","95.20","29.12K","0.84%"
"11/29/2022","95.07","95.59","95.78","95.04","43.11K","-0.33%"
"11/28/2022","95.38","95.53","95.59","94.50","61.24K","-0.60%"
"11/25/2022","95.96","96.02","96.28","95.86","41.91K","-0.22%"
"11/24/2022","96.17","95.91","96.39","95.82","42.80K","0.24%"
"11/23/2022","95.94","95.72","96.10","95.58","24.72K","0.35%"
"11/22/2022","95.61","95.10","95.72","94.89","63.89K","0.58%"
"11/21/2022","95.06","95.08","95.46","94.90","66.24K","0.24%"
"11/18/2022","94.83","94.34","95.34","94.30","52.25K","0.66%"
"11/17/2022","94.21","94.88","94.91","93.76","25.74K","-0.41%"
"11/16/2022","94.60","95.42","95.50","94.37","55.89K","-1.46%"
"11/15/2022","96.00","95.17","96.01","94.88","87.95K","0.72%"
"11/14/2022","95.31","95.40","95.72","95.10","48.61K","0.35%"
"11/11/2022","94.98","95.91","96.03","94.98","62.62K","-0.27%"
"11/10/2022","95.24","92.56","95.24","92.53","66.01K","2.30%"
"11/09/2022","93.10","93.65","93.83","92.99","52.96K","-1.15%"
"11/08/2022","94.18","93.38","94.18","93.35","44.99K","0.92%"
"11/07/2022","93.32","93.08","93.78","93.01","99.13K","0.47%"
"11/04/2022","92.88","93.61","94.50","92.70","58.84K","-0.64%"
"11/03/2022","93.48","93.54","93.99","92.57","88.65K","-0.84%"
"11/02/2022","94.27","95.05","95.13","94.17","111.46K","-0.54%"
"11/01/2022","94.78","95.07","95.50","94.48","109.95K","0.25%"
"10/31/2022","94.54","94.24","94.91","93.90","77.23K","0.84%"
"10/28/2022","93.75","92.03","93.96","91.98","51.24K","0.53%"
"10/27/2022","93.26","92.68","93.52","92.35","34.59K","-0.19%"
"10/26/2022","93.44","92.84","93.51","92.50","46.98K","0.21%"
"10/25/2022","93.24","92.92","93.24","92.39","39.76K","0.95%"
"10/24/2022","92.36","92.50","93.09","91.70","66.44K","0.52%"
"10/21/2022","91.88","91.28","92.06","90.79","116.86K","-0.41%"
"10/20/2022","92.26","91.59","92.57","91.35","33.26K","0.39%"
"10/19/2022","91.90","92.30","92.73","91.80","75.11K","0.20%"
"10/18/2022","91.72","92.35","93.12","91.72","62.93K","0.03%"
"10/17/2022","91.69","90.90","92.07","90.53","98.19K","1.10%"
"10/14/2022","90.69","92.12","92.65","90.60","63.00K","0.03%"
"10/13/2022","90.66","90.12","91.02","88.55","107.23K","0.18%"
"10/12/2022","90.50","90.77","93.00","90.15","49.96K","-0.40%"
"10/11/2022","90.86","90.54","91.10","90.10","64.22K","-0.67%"
"10/10/2022","91.47","91.50","92.33","91.20","82.72K","-0.61%"
"10/07/2022","92.03","93.30","94.49","91.98","108.11K","-1.80%"
"10/06/2022","93.72","93.58","94.22","92.97","42.34K","0.70%"
"10/05/2022","93.07","92.98","93.41","92.73","110.28K","-0.20%"
"10/04/2022","93.26","92.36","93.34","92.32","63.38K","2.16%"
"10/03/2022","91.29","90.03","91.49","89.48","180.63K","-0.04%"
"09/30/2022","91.33","91.02","91.65","90.60","71.05K","0.57%"
"09/29/2022","90.81","92.58","93.00","90.59","73.90K","-2.49%"
"09/28/2022","93.13","92.73","93.25","91.77","55.94K","0.29%"
"09/27/2022","92.86","93.26","93.80","92.86","62.85K","-0.24%"
"09/26/2022","93.08","92.84","93.63","92.32","82.12K","0.33%"
"09/23/2022","92.77","93.74","93.84","92.65","92.90K","-1.09%"
"09/22/2022","93.79","93.96","95.00","93.66","108.36K","-2.03%"
"09/21/2022","95.73","94.86","95.79","94.75","91.83K","1.14%"
"09/20/2022","94.65","95.44","95.76","94.37","74.63K","-0.02%"
"09/19/2022","94.67","94.66","95.18","94.11","45.65K","0.19%"
"09/16/2022","94.49","95.17","95.45","94.39","110.03K","-1.79%"
"09/15/2022","96.21","97.23","97.34","95.89","84.70K","-0.65%"
"09/14/2022","96.84","97.08","97.22","96.34","42.49K","-0.68%"
"09/13/2022","97.50","99.20","100.00","97.36","44.64K","-1.65%"
"09/12/2022","99.14","98.04","99.34","97.73","52.38K","0.60%"
"09/09/2022","98.55","97.46","98.67","97.36","49.82K","0.75%"
"09/08/2022","97.82","97.13","97.83","96.30","68.49K","1.29%"
"09/07/2022","96.57","96.28","96.69","96.08","64.24K","-0.35%"
"09/06/2022","96.91","96.97","97.58","96.26","217.98K","-0.29%"
"09/05/2022","97.19","97.30","97.38","96.67","101.53K","-0.60%"
"09/02/2022","97.78","97.04","97.94","96.69","72.23K","1.25%"
"09/01/2022","96.57","96.52","96.79","95.87","120.48K","-0.68%"
"08/31/2022","97.23","98.38","98.44","97.10","57.73K","-0.55%"
"08/30/2022","97.77","99.24","99.66","97.52","86.52K","-1.18%"
"08/29/2022","98.94","99.41","99.47","98.50","65.89K","-1.57%"
"08/26/2022","100.52","102.56","102.62","100.38","45.53K","-1.37%"
"08/25/2022","101.92","102.02","102.20","101.48","33.46K","0.51%"
"08/24/2022","101.40","100.94","101.56","100.56","24.28K","0.38%"
"08/23/2022","101.02","101.36","101.84","100.74","48.73K","-0.65%"
"08/22/2022","101.68","102.02","102.10","101.18","75.54K","-0.43%"
"08/19/2022","102.12","102.62","102.74","102.04","32.46K","-0.66%"
"08/18/2022","102.80","102.00","102.80","101.90","39.95K","0.76%"
"08/17/2022","102.02","103.08","103.16","101.96","159.12K","-0.86%"
"08/16/2022","102.90","102.88","103.26","102.32","107.72K","0.53%"
"08/15/2022","102.36","101.94","102.40","101.64","79.15K","1.05%"
"08/12/2022","101.30","100.44","101.34","100.36","52.13K","0.84%"
"08/11/2022","100.46","100.44","100.92","100.10","29.02K","0.71%"
"08/10/2022","99.75","98.79","100.00","98.66","50.25K","0.77%"
"08/09/2022","98.99","99.73","99.81","98.71","33.25K","-1.03%"
"08/08/2022","100.02","100.10","100.56","99.69","70.21K","0.66%"
"08/05/2022","99.36","99.66","100.00","99.05","120.29K","-0.06%"
"08/04/2022","99.42","99.75","100.24","99.30","67.97K","-0.40%"
"08/03/2022","99.82","98.72","99.86","98.55","43.55K","0.95%"
"08/02/2022","98.88","98.26","99.09","97.92","53.40K","0.10%"
"08/01/2022","98.78","98.94","99.20","98.25","116.90K","0.09%"
"07/29/2022","98.69","98.19","99.30","98.19","77.15K","0.73%"
"07/28/2022","97.97","97.00","98.04","96.75","33.11K","1.23%"
"07/27/2022","96.78","96.27","96.90","96.03","26.35K","0.96%"
"07/26/2022","95.86","95.89","96.51","95.65","51.61K","-0.11%"
"07/25/2022","95.97","95.88","96.17","95.39","91.07K","0.04%"
"07/22/2022","95.93","96.26","96.93","95.93","42.63K","-0.14%"
"07/21/2022","96.06","95.70","96.06","95.10","34.85K","0.22%"
"07/20/2022","95.85","95.25","95.87","94.85","72.12K","1.30%"
"07/19/2022","94.62","93.75","94.62","92.96","41.65K","-0.02%"
"07/18/2022","94.64","94.73","95.15","94.28","45.88K","0.54%"
"07/15/2022","94.13","93.19","94.99","92.96","57.36K","1.66%"
"07/14/2022","92.59","93.66","93.70","92.27","30.66K","-0.90%"
"07/13/2022","93.43","94.42","95.00","92.71","85.31K","-1.40%"
"07/12/2022","94.76","94.36","94.99","94.12","37.83K","0.12%"
"07/11/2022","94.65","94.29","95.21","94.21","88.15K","-0.58%"
"07/08/2022","95.20","94.77","95.48","94.50","54.19K","0.40%"
"07/07/2022","94.82","93.70","94.86","93.57","46.81K","2.10%"
"07/06/2022","92.87","92.42","93.45","92.35","30.63K","2.00%"
"07/05/2022","91.05","91.73","92.11","90.85","90.76K","-0.31%"
"07/04/2022","91.33","91.20","91.41","90.90","44.46K","0.40%"
"07/01/2022","90.97","89.67","91.42","89.59","129.27K","0.57%"
"06/30/2022","90.45","90.50","90.97","89.87","58.62K","-1.12%"
"06/29/2022","91.47","91.08","91.74","90.74","91.39K","-0.69%"
"06/28/2022","92.11","92.64","93.43","92.00","57.18K","0.00%"
"06/27/2022","92.11","92.43","92.94","91.78","84.91K","0.29%"
"06/24/2022","91.84","90.47","91.95","90.44","45.36K","2.43%"
"06/23/2022","89.66","89.01","90.29","88.86","170.04K","0.06%"
"06/22/2022","89.61","88.91","89.84","88.35","65.87K","-0.38%"
"06/21/2022","89.95","89.37","90.08","89.13","110.56K","1.12%"
"06/20/2022","88.95","88.46","88.95","88.23","135.90K","0.50%"
"06/17/2022","88.51","88.56","89.31","87.98","160.23K","0.23%"
"06/16/2022","88.31","90.75","90.82","87.97","119.21K","-3.15%"
"06/15/2022","91.18","90.48","91.56","90.07","93.23K","0.80%"
"06/14/2022","90.46","91.53","91.80","90.24","86.69K","-0.54%"
"06/13/2022","90.95","91.93","92.12","90.44","124.02K","-2.32%"
"06/10/2022","93.11","94.80","95.40","93.08","70.13K","-2.80%"
"06/09/2022","95.79","95.95","96.62","95.27","40.62K","-0.86%"
"06/08/2022","96.62","96.92","97.00","96.06","32.26K","0.26%"
"06/07/2022","96.37","96.01","96.65","95.72","107.13K","-0.41%"
"06/06/2022","96.77","96.46","97.31","96.36","23.81K","0.95%"
"06/03/2022","95.86","96.99","97.00","95.70","37.98K","-0.37%"
"06/02/2022","96.22","96.23","96.49","95.56","31.67K","0.23%"
"06/01/2022","96.00","96.70","97.07","95.90","94.08K","-0.18%"
"05/31/2022","96.17","96.68","97.06","96.05","44.41K","-0.78%"
"05/30/2022","96.93","97.29","97.55","96.72","33.43K","0.65%"
"05/27/2022","96.30","94.71","96.30","94.49","35.56K","1.93%"
"05/26/2022","94.48","93.37","94.70","93.32","73.51K","1.50%"
"05/25/2022","93.08","93.33","93.55","92.46","34.32K","1.72%"
"05/24/2022","91.51","92.40","92.80","91.35","57.93K","-2.42%"
"05/23/2022","93.78","93.91","94.06","92.75","48.27K","1.06%"
"05/20/2022","92.80","93.47","94.18","92.53","78.05K","-0.16%"
"05/19/2022","92.95","93.48","93.63","92.23","86.86K","-1.66%"
"05/18/2022","94.52","96.18","96.30","94.49","54.23K","-1.41%"
"05/17/2022","95.87","95.84","96.77","95.24","42.31K","0.65%"
"05/16/2022","95.25","95.29","95.70","94.94","81.71K","-0.53%"
"05/13/2022","95.76","94.40","95.97","94.30","44.31K","2.42%"
"05/12/2022","93.50","92.39","94.17","92.23","56.25K","-0.80%"
"05/11/2022","94.25","93.87","95.59","92.90","72.33K","0.95%"
"05/10/2022","93.36","94.05","94.90","92.98","138.89K","-0.34%"
"05/09/2022","93.68","95.83","95.94","93.58","97.68K","-2.49%"
"05/06/2022","96.07","97.20","97.49","94.93","119.75K","-1.53%"
"05/05/2022","97.56","99.83","99.83","97.25","85.01K","0.18%"
"05/04/2022","97.38","98.57","98.87","97.38","37.37K","-1.24%"
"05/03/2022","98.60","98.29","98.64","97.60","83.30K","1.28%"
"05/02/2022","97.35","97.98","98.50","97.05","159.73K","-2.08%"
"04/29/2022","99.42","100.10","100.36","99.00","36.03K","0.55%"
"04/28/2022","98.88","99.12","99.80","98.34","45.80K","0.54%"
"04/27/2022","98.35","97.60","98.74","97.05","86.46K","1.10%"
"04/26/2022","97.28","98.73","98.84","97.28","68.05K","-0.26%"
"04/25/2022","97.53","98.00","98.00","97.01","141.12K","-1.62%"
"04/22/2022","99.14","100.06","100.28","99.14","90.28K","-2.07%"
"04/21/2022","101.24","101.00","101.72","100.84","30.32K","-0.10%"
"04/20/2022","101.34","101.12","101.80","101.00","71.94K","0.10%"
"04/19/2022","101.24","100.98","101.36","99.92","94.85K","-0.04%"
"04/14/2022","101.28","100.80","101.66","100.56","85.29K","0.50%"
"04/13/2022","100.78","100.88","100.90","100.08","60.28K","-0.30%"
"04/12/2022","101.08","100.00","101.28","99.70","108.39K","0.44%"
